contrast,energy,homogeneity,correlation,area,perimeter,circularity,label
204.19461579604203,0.5255938169485878,0.680941767650495,0.9847361685718099,91360.0,1139.0579990148544,0.8848594196587372,0
67.87498382038133,0.56819604068612,0.7105051347792324,0.9923859485293091,88507.5,1171.9280568361282,0.8098191349254428,0
39.42642857142857,0.5258617811130715,0.7548152171349977,0.9807283077819428,23770.0,584.7005718946457,0.873719459648213,0
34.62379690614985,0.6148817427160292,0.8177799505785361,0.9895878368739904,161625.5,1522.3199700117111,0.8764110736389461,0
67.1815873015873,0.5486863551330659,0.7238194044890937,0.9693891958692324,24614.0,590.5584363937378,0.886882946920873,0
168.4468253968254,0.583467542060348,0.7613850208327104,0.9514932529944241,23309.0,573.528998374939,0.8904770752469374,0
89.32396555847882,0.4394327035443708,0.6939047169635069,0.9613551043228151,30782.5,679.854899764061,0.8369148778523409,0
47.753654013961615,0.5858506670709848,0.75038557264333,0.9770892623960222,15176.0,501.3036036491394,0.7588667574576585,0
79.55302455927527,0.4851237597170754,0.7297121269215052,0.9708607760000386,99688.5,3787.690801501274,0.08731842364051129,0
96.30063745019919,0.3955181427399865,0.6406098001634808,0.967968479741179,27077.0,645.1858550310135,0.8174114825861039,0
113.91328242508388,0.44401517501247945,0.6376583003193486,0.9675172982596382,16520.0,619.6122587919235,0.5407293012865368,0
187.42315223238302,0.3762521352047511,0.6509496804164208,0.9847927581699689,59369.0,962.2051857709885,0.8058128923423057,0
76.5252015763608,0.5252980951758376,0.759123556162423,0.9842564071362294,226011.5,1803.765713095665,0.8729314627876121,0
298.78869047619054,0.5250911524487388,0.7012302277436028,0.9712182359596356,26191.5,616.8010779619217,0.8651272411849457,0
174.1439722808555,0.48257661751113196,0.683889850281665,0.9683052629518097,27169.5,620.2569216489792,0.8874589454509983,0
162.47908601092178,0.5167541572016988,0.7255249452100685,0.9743968017164863,74023.5,1026.589961886406,0.8826437553933114,0
111.82755737247982,0.4938210460149699,0.710209179726055,0.9787176307887175,33718.5,695.712765455246,0.8754234300898012,0
430.67925042854915,0.44382280649439154,0.6474791140939515,0.9671100940686252,34971.5,707.5117539167404,0.8779237665559677,0
136.3860366141998,0.42085931567311563,0.646844270402001,0.9723776012416727,37682.0,738.4406881332397,0.8683855188845209,0
57.346902110826,0.5661586113500593,0.7586415962869382,0.992795830341149,542135.0,2829.7627495527267,0.8507799753285813,0
166.92758505298383,0.7427014222118161,0.801279091456194,0.9578931276711232,8718.5,1640.912896990776,0.040689333779291695,0
276.66746411483257,0.47959538353667747,0.6230593993347184,0.9795716183545072,28859.0,646.1564160585403,0.8685919901141422,0
96.14362806143629,0.4013414759385741,0.6481485326741632,0.9686525174033238,32377.0,709.955403804779,0.8072059063261607,0
112.16519999999997,0.3341059637300717,0.62233544031539,0.9741493642972191,32261.5,1439.1483985185623,0.19574165799086113,0
215.26720542751676,0.34709355824799126,0.577445079056381,0.9645158057665326,30037.5,1255.3595142364502,0.2395175888087972,0
108.04586266939212,0.5717296520902606,0.7513171387341803,0.986153345328639,192569.0,1674.9646315574646,0.8625513461474377,0
108.067284236163,0.4675744615365523,0.668518424663244,0.9810243341164258,159236.5,1867.3981779813766,0.5738238907591516,0
88.35457259827008,0.6738539964107493,0.7704670455740973,0.9877061146155599,76384.0,1045.6610293388367,0.8778704208932696,0
94.78806126000696,0.6347385504775779,0.7828833228014087,0.9728338488030317,44287.5,801.7960243225098,0.8656916576286021,0
92.06798469387756,0.5125372138733162,0.6985069023368978,0.9856201646576221,66420.5,1098.1879403591156,0.6920837689563687,0
718.0408361204013,0.6195013646297055,0.8998696186978685,0.9761671959724139,13731.0,536.0,0.6005960225891269,0
92.06798469387756,0.5125372138733162,0.6985069023368978,0.9856201646576221,66420.5,1098.1879403591156,0.6920837689563687,0
55.860853886341616,0.5975574518456525,0.7947489205792259,0.9893383831192957,80790.0,1257.2245200872421,0.642305716006235,0
66.78346616997315,0.6211846379271797,0.8021875405986207,0.9875044639123068,221510.0,1798.2194678783417,0.860830826752282,0
76.32533711441634,0.5529496541393379,0.7715575252615331,0.9795694356538264,109603.0,1266.2295725345612,0.8590281610517044,0
145.49896881829662,0.605245685431615,0.7404589040587183,0.9795503112754911,87630.0,1121.2590107917786,0.8758924509916792,0
67.86045961851912,0.4139694097978506,0.6788846975255226,0.9793953656840736,84838.5,1715.113908290863,0.36242396540550337,0
67.1815873015873,0.5486863551330659,0.7238194044890937,0.9693891958692324,24614.0,590.5584363937378,0.886882946920873,0
59.01060614152204,0.713052665289281,0.8310393905918292,0.993312687660045,163988.0,2624.497808098793,0.299177896579546,0
78.34503968253969,0.5536832468351952,0.7793058814486669,0.9661335514463905,24772.0,592.2152906656265,0.8875885731772784,0
57.10858419614179,0.7156703432928321,0.8086918371752504,0.9858847956058994,13564.0,451.7888853549957,0.8350770728036991,0
132.3208333333333,0.5561707251693487,0.7014716435488424,0.9686308028579579,24613.5,595.9726511240005,0.87082437507901,0
96.14362806143629,0.4013414759385741,0.6481485326741632,0.9686525174033238,32377.0,709.955403804779,0.8072059063261607,0
50.10563199638832,0.5757274446736114,0.811295871948498,0.9812023823472125,95618.5,1166.1879423856735,0.8835165659147233,0
241.07722606827406,0.4136288135522581,0.6063142454875222,0.963276514199984,34085.0,690.5828249454498,0.8981349900228122,0
108.04586266939212,0.5717296520902606,0.7513171387341803,0.986153345328639,192569.0,1674.9646315574646,0.8625513461474377,0
79.72313862083567,0.7031019381352333,0.8275259491450635,0.9826749870432814,90163.0,1137.0579982995987,0.8763407010962031,0
35.82417715926663,0.5658112156940944,0.7908085277242631,0.9883995608772113,113623.5,2006.344355583191,0.35470481014023325,0
72.56604327099376,0.7849577173479807,0.8654098006979565,0.9921216991767458,599019.0,2934.213536977768,0.8743131875776853,0
68.6782816229117,0.6288340169502661,0.794655212690918,0.98705177661244,40512.5,1134.1879410743713,0.39575722954370135,0
56.920718084804776,0.5953956408946013,0.7822022596160678,0.9879819841351227,66750.5,1163.952437877655,0.6191472077067016,0
142.72169132347062,0.37241719690962954,0.7152067224734677,0.9450585285514848,34495.5,703.5117542743683,0.8758497135053717,0
